Node ID,Attributes
7280.0,"{'Longitude': -122.272004576082, 'Latitude': 47.55703685876531, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7281.0,"{'Longitude': -122.334430425115, 'Latitude': 47.6846142626726, 'Degree Centrality': 3.0, 'Betweenness Centrality': 246871.8666666653}"
7283.0,"{'Longitude': -122.31027888373768, 'Latitude': 47.6100329611023, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7284.0,"{'Longitude': -122.3037999959722, 'Latitude': 47.690235431580895, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7286.0,"{'Longitude': -122.29762787118234, 'Latitude': 47.713609747085066, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7287.0,"{'Longitude': -122.3254572318, 'Latitude': 47.6707590194843, 'Degree Centrality': 3.0, 'Betweenness Centrality': 32011387.363221608}"
7289.0,"{'Longitude': -122.304298380486, 'Latitude': 47.6864292784349, 'Degree Centrality': 3.0, 'Betweenness Centrality': 7309164.733333365}"
7293.0,"{'Longitude': -122.316743892009, 'Latitude': 47.5616683011051, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7294.0,"{'Longitude': -122.343938749045, 'Latitude': 47.706919766988, 'Degree Centrality': 3.0, 'Betweenness Centrality': 546514.0}"
7298.0,"{'Longitude': -122.280854681616, 'Latitude': 47.543130544005, 'Degree Centrality': 4.0, 'Betweenness Centrality': 37036913.16666662}"
7299.0,"{'Longitude': -122.280742411365, 'Latitude': 47.5431299909918, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7300.0,"{'Longitude': -122.36179257597534, 'Latitude': 47.69201423113077, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7301.0,"{'Longitude': -122.349926579953, 'Latitude': 47.6643556246601, 'Degree Centrality': 4.0, 'Betweenness Centrality': 257350.0}"
7302.0,"{'Longitude': -122.301374920409, 'Latitude': 47.6120139142978, 'Degree Centrality': 3.0, 'Betweenness Centrality': 257326.0}"
7303.0,"{'Longitude': -122.30137851761, 'Latitude': 47.6116168361948, 'Degree Centrality': 3.0, 'Betweenness Centrality': 321618.0}"
7306.0,"{'Longitude': -122.305881357068, 'Latitude': 47.6339728368442, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7307.0,"{'Longitude': -122.283352765698, 'Latitude': 47.5431658972976, 'Degree Centrality': 4.0, 'Betweenness Centrality': 30883216.33333345}"
7308.0,"{'Longitude': -122.312627160223, 'Latitude': 47.7200809492821, 'Degree Centrality': 4.0, 'Betweenness Centrality': 160864.0}"
7309.0,"{'Longitude': -122.273345691668, 'Latitude': 47.54340616495509, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7310.0,"{'Longitude': -122.27270730041398, 'Latitude': 47.54344635887727, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7312.0,"{'Longitude': -122.318452461098, 'Latitude': 47.6779507908011, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7316.0,"{'Longitude': -122.3378020720182, 'Latitude': 47.71704312447552, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7317.0,"{'Longitude': -122.288902824248, 'Latitude': 47.5566547008976, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7318.0,"{'Longitude': -122.33617958999066, 'Latitude': 47.65600176272434, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7323.0,"{'Longitude': -122.355414932015, 'Latitude': 47.68762888352861, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7324.0,"{'Longitude': -122.337803234426, 'Latitude': 47.770548541631705, 'Degree Centrality': 3.0, 'Betweenness Centrality': 418062.0}"
7325.0,"{'Longitude': -122.33360470294063, 'Latitude': 47.66830635449196, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7328.0,"{'Longitude': -122.298574710059, 'Latitude': 47.58360815905561, 'Degree Centrality': 3.0, 'Betweenness Centrality': 963658.0}"
7329.0,"{'Longitude': -122.344843041084, 'Latitude': 47.70557040954801, 'Degree Centrality': 3.0, 'Betweenness Centrality': 5395648.477922098}"
7331.0,"{'Longitude': -122.30687319385332, 'Latitude': 47.694351564051, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
34024.0,"{'Longitude': -122.232923434784, 'Latitude': 47.5009529211633, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7348.0,"{'Longitude': -122.335085496536, 'Latitude': 47.7080764680831, 'Degree Centrality': 3.0, 'Betweenness Centrality': 193018.0}"
7349.0,"{'Longitude': -122.340176083486, 'Latitude': 47.7556702115836, 'Degree Centrality': 3.0, 'Betweenness Centrality': 450154.0}"
7355.0,"{'Longitude': -122.281882695697, 'Latitude': 47.7123534633997, 'Degree Centrality': 4.0, 'Betweenness Centrality': 96528.0}"
7357.0,"{'Longitude': -122.3290085179655, 'Latitude': 47.7349331344503, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7358.0,"{'Longitude': -122.329018285906, 'Latitude': 47.7349290411501, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7365.0,"{'Longitude': -122.264639401035, 'Latitude': 47.5136353650642, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7366.0,"{'Longitude': -122.355908463939, 'Latitude': 47.6847071864177, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7367.0,"{'Longitude': -122.26726348068, 'Latitude': 47.683671737784, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7372.0,"{'Longitude': -122.31788904682432, 'Latitude': 47.6214678171439, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7378.0,"{'Longitude': -122.3266508336595, 'Latitude': 47.6195840432102, 'Degree Centrality': 4.0, 'Betweenness Centrality': 160864.0}"
7381.0,"{'Longitude': -122.353286018193, 'Latitude': 47.6554685241174, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7386.0,"{'Longitude': -122.298956347486, 'Latitude': 47.577444854295, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7392.0,"{'Longitude': -122.301107457407, 'Latitude': 47.683129537973, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7393.0,"{'Longitude': -122.362900633291, 'Latitude': 47.765026520751, 'Degree Centrality': 3.0, 'Betweenness Centrality': 771214.0}"
7394.0,"{'Longitude': -122.363504033333, 'Latitude': 47.7650312018476, 'Degree Centrality': 3.0, 'Betweenness Centrality': 899622.0}"
7395.0,"{'Longitude': -122.34634160653302, 'Latitude': 47.6787315955175, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7396.0,"{'Longitude': -122.318960745367, 'Latitude': 47.6396041456085, 'Degree Centrality': 4.0, 'Betweenness Centrality': 546610.0}"
7397.0,"{'Longitude': -122.30538897995432, 'Latitude': 47.62312659056047, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7398.0,"{'Longitude': -122.304404965471, 'Latitude': 47.6099840018449, 'Degree Centrality': 3.0, 'Betweenness Centrality': 9604663.333333336}"
7400.0,"{'Longitude': -122.344467501585, 'Latitude': 47.74500302892673, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1188670.0}"
7401.0,"{'Longitude': -122.234968783748, 'Latitude': 47.5028150609881, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1500718.6666666665}"
7402.0,"{'Longitude': -122.3662853364, 'Latitude': 47.6604383915195, 'Degree Centrality': 3.0, 'Betweenness Centrality': 23581862.18347801}"
7403.0,"{'Longitude': -122.35541071633502, 'Latitude': 47.685844199775, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7408.0,"{'Longitude': -122.306777825105, 'Latitude': 47.5783976872894, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7409.0,"{'Longitude': -122.30730437702398, 'Latitude': 47.5944750589097, 'Degree Centrality': 3.0, 'Betweenness Centrality': 418026.0}"
7410.0,"{'Longitude': -122.342220049642, 'Latitude': 47.7004356683651, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7411.0,"{'Longitude': -122.305126182082, 'Latitude': 47.6020136451627, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7413.0,"{'Longitude': -122.32711823769876, 'Latitude': 47.60661170782432, 'Degree Centrality': 6.0, 'Betweenness Centrality': 321681.0}"
7414.0,"{'Longitude': -122.32775342843496, 'Latitude': 47.607334485305714, 'Degree Centrality': 6.0, 'Betweenness Centrality': 465738.6}"
7415.0,"{'Longitude': -122.32772367444824, 'Latitude': 47.60732622854105, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7416.0,"{'Longitude': -122.327087934702, 'Latitude': 47.60660534186594, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7417.0,"{'Longitude': -122.31720362207402, 'Latitude': 47.7521949164412, 'Degree Centrality': 3.0, 'Betweenness Centrality': 29925313.83809874}"
7418.0,"{'Longitude': -122.378687848294, 'Latitude': 47.6664875307628, 'Degree Centrality': 3.0, 'Betweenness Centrality': 160858.0}"
7420.0,"{'Longitude': -122.329664838454, 'Latitude': 47.71858800910061, 'Degree Centrality': 3.0, 'Betweenness Centrality': 376291.268398251}"
7421.0,"{'Longitude': -122.329930703192, 'Latitude': 47.71826675987542, 'Degree Centrality': 3.0, 'Betweenness Centrality': 358333.8493506529}"
7422.0,"{'Longitude': -122.258225394576, 'Latitude': 47.5060916625258, 'Degree Centrality': 3.0, 'Betweenness Centrality': 257342.0}"
7430.0,"{'Longitude': -122.32719009066034, 'Latitude': 47.66172627986327, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7431.0,"{'Longitude': -122.36667874027, 'Latitude': 47.76529044978, 'Degree Centrality': 3.0, 'Betweenness Centrality': 6303586.0}"
7432.0,"{'Longitude': -122.3637357233984, 'Latitude': 47.71965839835074, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1091874.0}"
7433.0,"{'Longitude': -122.310825898944, 'Latitude': 47.6164167482657, 'Degree Centrality': 3.0, 'Betweenness Centrality': 2121931.0}"
7435.0,"{'Longitude': -122.292677094361, 'Latitude': 47.5443319050196, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7436.0,"{'Longitude': -122.278421632228, 'Latitude': 47.705079854426494, 'Degree Centrality': 3.0, 'Betweenness Centrality': 4454445.557509141}"
7441.0,"{'Longitude': -122.3619608160692, 'Latitude': 47.7034376186583, 'Degree Centrality': 3.0, 'Betweenness Centrality': 7474941.333333304}"
7442.0,"{'Longitude': -122.361348138732, 'Latitude': 47.7035416314063, 'Degree Centrality': 3.0, 'Betweenness Centrality': 7427987.333333305}"
7445.0,"{'Longitude': -122.280752789348, 'Latitude': 47.55344553781711, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7448.0,"{'Longitude': -122.29496645260102, 'Latitude': 47.6079085623317, 'Degree Centrality': 5.0, 'Betweenness Centrality': 257348.0}"
7449.0,"{'Longitude': -122.294962521717, 'Latitude': 47.6078954535952, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7451.0,"{'Longitude': -122.27871451980366, 'Latitude': 47.55190242884826, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7452.0,"{'Longitude': -122.29127086273066, 'Latitude': 47.69742814870843, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7453.0,"{'Longitude': -122.362852249973, 'Latitude': 47.6589165042758, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1091994.0}"
7454.0,"{'Longitude': -122.3168452928908, 'Latitude': 47.61934909850482, 'Degree Centrality': 3.0, 'Betweenness Centrality': 5875284.999999998}"
7455.0,"{'Longitude': -122.290859413333, 'Latitude': 47.72721181645661, 'Degree Centrality': 3.0, 'Betweenness Centrality': 35094308.46227275}"
7456.0,"{'Longitude': -122.354390089775, 'Latitude': 47.6541765860135, 'Degree Centrality': 3.0, 'Betweenness Centrality': 864955.9285715546}"
7457.0,"{'Longitude': -122.330413175071, 'Latitude': 47.6219370611304, 'Degree Centrality': 4.0, 'Betweenness Centrality': 784037.8666666236}"
7458.0,"{'Longitude': -122.326759227421, 'Latitude': 47.6356841626784, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7460.0,"{'Longitude': -122.30156035451364, 'Latitude': 47.58511914820874, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7462.0,"{'Longitude': -122.3036949318894, 'Latitude': 47.61337401547674, 'Degree Centrality': 3.0, 'Betweenness Centrality': 92785179.00000004}"
7463.0,"{'Longitude': -122.292352347673, 'Latitude': 47.7219334647847, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7464.0,"{'Longitude': -122.340371021448, 'Latitude': 47.6887717086181, 'Degree Centrality': 3.0, 'Betweenness Centrality': 25626875.97034717}"
7465.0,"{'Longitude': -122.305364624145, 'Latitude': 47.6197434189887, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7466.0,"{'Longitude': -122.317994993394, 'Latitude': 47.7195331853405, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7468.0,"{'Longitude': -122.355752488807, 'Latitude': 47.7477882442184, 'Degree Centrality': 4.0, 'Betweenness Centrality': 995776.0}"
7470.0,"{'Longitude': -122.347681484816, 'Latitude': 47.7322624940415, 'Degree Centrality': 3.0, 'Betweenness Centrality': 3706990.533333325}"
7471.0,"{'Longitude': -122.3766655656736, 'Latitude': 47.68948043823716, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7477.0,"{'Longitude': -122.31785021423566, 'Latitude': 47.64196036194753, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7482.0,"{'Longitude': -122.305378100099, 'Latitude': 47.6369734768812, 'Degree Centrality': 4.0, 'Betweenness Centrality': 4077182.0}"
7483.0,"{'Longitude': -122.380017109586, 'Latitude': 47.6759486472695, 'Degree Centrality': 3.0, 'Betweenness Centrality': 7979553.385280664}"
7487.0,"{'Longitude': -122.34202338431, 'Latitude': 47.7135465147271, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7491.0,"{'Longitude': -122.326618602867, 'Latitude': 47.6195101012759, 'Degree Centrality': 3.0, 'Betweenness Centrality': 385944.0}"
7494.0,"{'Longitude': -122.3414089456654, 'Latitude': 47.7450178345104, 'Degree Centrality': 3.0, 'Betweenness Centrality': 193018.0}"
7497.0,"{'Longitude': -122.282094427024, 'Latitude': 47.6703651196037, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1188366.0}"
7499.0,"{'Longitude': -122.335755473715, 'Latitude': 47.7024363201377, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7500.0,"{'Longitude': -122.335752236076, 'Latitude': 47.702789553706, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7502.0,"{'Longitude': -122.38207525768, 'Latitude': 47.681365082942, 'Degree Centrality': 3.0, 'Betweenness Centrality': 840261.0380951865}"
7503.0,"{'Longitude': -122.30670276697, 'Latitude': 47.7284681523738, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7504.0,"{'Longitude': -122.306143013063, 'Latitude': 47.7284618244905, 'Degree Centrality': 4.0, 'Betweenness Centrality': 160864.0}"
7510.0,"{'Longitude': -122.343014257599, 'Latitude': 47.7614928152583, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1860354.0}"
7511.0,"{'Longitude': -122.272624336834, 'Latitude': 47.5470397534242, 'Degree Centrality': 3.0, 'Betweenness Centrality': 582777.5238095236}"
7516.0,"{'Longitude': -122.35227707507032, 'Latitude': 47.65408914536547, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7523.0,"{'Longitude': -122.342077472891, 'Latitude': 47.6492377407116, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7524.0,"{'Longitude': -122.334999388748, 'Latitude': 47.587020133059, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7526.0,"{'Longitude': -122.30945219892, 'Latitude': 47.7734018028102, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7527.0,"{'Longitude': -122.289353784668, 'Latitude': 47.5911515288717, 'Degree Centrality': 3.0, 'Betweenness Centrality': 321642.0}"
7529.0,"{'Longitude': -122.308901165607, 'Latitude': 47.596701706742, 'Degree Centrality': 3.0, 'Betweenness Centrality': 859458.3333333335}"
7534.0,"{'Longitude': -122.355388087275, 'Latitude': 47.6797040749832, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7535.0,"{'Longitude': -122.31148037456, 'Latitude': 47.60161884409499, 'Degree Centrality': 3.0, 'Betweenness Centrality': 83476781.49999985}"
7537.0,"{'Longitude': -122.285349842715, 'Latitude': 47.7118367252446, 'Degree Centrality': 4.0, 'Betweenness Centrality': 15818760.624176282}"
7541.0,"{'Longitude': -122.269885816701, 'Latitude': 47.5460963631775, 'Degree Centrality': 3.0, 'Betweenness Centrality': 250753.8333333338}"
7543.0,"{'Longitude': -122.280893288781, 'Latitude': 47.5678518103931, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7545.0,"{'Longitude': -122.23452286191998, 'Latitude': 47.493721769022805, 'Degree Centrality': 3.0, 'Betweenness Centrality': 220027.99999999985}"
7546.0,"{'Longitude': -122.371887452681, 'Latitude': 47.675948591343, 'Degree Centrality': 3.0, 'Betweenness Centrality': 5618937.131205557}"
7547.0,"{'Longitude': -122.300100348925, 'Latitude': 47.540875397305705, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7548.0,"{'Longitude': -122.33302651688798, 'Latitude': 47.6686300565872, 'Degree Centrality': 3.0, 'Betweenness Centrality': 385926.0}"
34065.0,"{'Longitude': -122.264864140214, 'Latitude': 47.5084170146174, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7551.0,"{'Longitude': -122.30134331109498, 'Latitude': 47.61527741990411, 'Degree Centrality': 3.0, 'Betweenness Centrality': 225174.0}"
7552.0,"{'Longitude': -122.304782564415, 'Latitude': 47.6170654817744, 'Degree Centrality': 4.0, 'Betweenness Centrality': 96528.0}"
7553.0,"{'Longitude': -122.322118027757, 'Latitude': 47.602779182494, 'Degree Centrality': 3.0, 'Betweenness Centrality': 5003274.0}"
7557.0,"{'Longitude': -122.315734081233, 'Latitude': 47.6759007829137, 'Degree Centrality': 4.0, 'Betweenness Centrality': 38708603.06668051}"
7558.0,"{'Longitude': -122.321910865883, 'Latitude': 47.7497184510776, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7559.0,"{'Longitude': -122.39107346253267, 'Latitude': 47.7013262739365, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7564.0,"{'Longitude': -122.287718015305, 'Latitude': 47.68263545999681, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7566.0,"{'Longitude': -122.31935432549967, 'Latitude': 47.65481641935509, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7567.0,"{'Longitude': -122.308410649936, 'Latitude': 47.713890453527, 'Degree Centrality': 4.0, 'Betweenness Centrality': 96528.0}"
7568.0,"{'Longitude': -122.2795450090084, 'Latitude': 47.6717980228725, 'Degree Centrality': 3.0, 'Betweenness Centrality': 362635.66666666657}"
7569.0,"{'Longitude': -122.320747694625, 'Latitude': 47.6575660427691, 'Degree Centrality': 4.0, 'Betweenness Centrality': 5069056.0}"
1505.0,"{'Longitude': -122.277042176373, 'Latitude': 47.6965040965382, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1377070.55750916}"
7576.0,"{'Longitude': -122.323052976311, 'Latitude': 47.7009948415288, 'Degree Centrality': 3.0, 'Betweenness Centrality': 3321173.13333326}"
7577.0,"{'Longitude': -122.325983826603, 'Latitude': 47.7121951511546, 'Degree Centrality': 4.0, 'Betweenness Centrality': 2573232.408657968}"
7579.0,"{'Longitude': -122.31017875312, 'Latitude': 47.57504713732019, 'Degree Centrality': 3.0, 'Betweenness Centrality': 406274.6999999343}"
7580.0,"{'Longitude': -122.309644932443, 'Latitude': 47.5750444447665, 'Degree Centrality': 3.0, 'Betweenness Centrality': 344496.6999999665}"
7587.0,"{'Longitude': -122.38887069663367, 'Latitude': 47.70044575017064, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7588.0,"{'Longitude': -122.28017872964934, 'Latitude': 47.65611166098128, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7589.0,"{'Longitude': -122.364925308719, 'Latitude': 47.7178900506561, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1027774.0}"
7590.0,"{'Longitude': -122.272571927066, 'Latitude': 47.5560473923634, 'Degree Centrality': 3.0, 'Betweenness Centrality': 450154.0}"
7591.0,"{'Longitude': -122.30472396659566, 'Latitude': 47.61834621482467, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7594.0,"{'Longitude': -122.29766147879, 'Latitude': 47.5739891938924, 'Degree Centrality': 3.0, 'Betweenness Centrality': 626856.6857142705}"
7596.0,"{'Longitude': -122.3252606624962, 'Latitude': 47.62514328306743, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7597.0,"{'Longitude': -122.325254110767, 'Latitude': 47.62484962584861, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7598.0,"{'Longitude': -122.375264736442, 'Latitude': 47.7438114563869, 'Degree Centrality': 4.0, 'Betweenness Centrality': 418048.0}"
1510.0,"{'Longitude': -122.314059119211, 'Latitude': 47.6128328530726, 'Degree Centrality': 4.0, 'Betweenness Centrality': 3009378.0}"
7602.0,"{'Longitude': -122.325503042544, 'Latitude': 47.741306606584295, 'Degree Centrality': 3.0, 'Betweenness Centrality': 4971970.866666643}"
7603.0,"{'Longitude': -122.372206744523, 'Latitude': 47.6665190954887, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
1511.0,"{'Longitude': -122.314041416773, 'Latitude': 47.6127847174, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7607.0,"{'Longitude': -122.354168332756, 'Latitude': 47.7159193506973, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7608.0,"{'Longitude': -122.283487879484, 'Latitude': 47.55053361473009, 'Degree Centrality': 3.0, 'Betweenness Centrality': 821824.8333333354}"
7611.0,"{'Longitude': -122.387627496886, 'Latitude': 47.6760527759654, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7613.0,"{'Longitude': -122.288214072749, 'Latitude': 47.558704411413, 'Degree Centrality': 4.0, 'Betweenness Centrality': 225184.0}"
7616.0,"{'Longitude': -122.224019146537, 'Latitude': 47.4932411289275, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7617.0,"{'Longitude': -122.259602817128, 'Latitude': 47.4947727243398, 'Degree Centrality': 3.0, 'Betweenness Centrality': 321618.0}"
7618.0,"{'Longitude': -122.265315875301, 'Latitude': 47.514104315281294, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1270108.666666668}"
7625.0,"{'Longitude': -122.328893383108, 'Latitude': 47.5860667866118, 'Degree Centrality': 4.0, 'Betweenness Centrality': 5152521.0}"
7626.0,"{'Longitude': -122.281238057768, 'Latitude': 47.6586357553441, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7627.0,"{'Longitude': -122.298679451203, 'Latitude': 47.6402861296862, 'Degree Centrality': 3.0, 'Betweenness Centrality': 257326.0}"
7630.0,"{'Longitude': -122.352090621473, 'Latitude': 47.664978746695, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7633.0,"{'Longitude': -122.273343656158, 'Latitude': 47.6831126393747, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7634.0,"{'Longitude': -122.319583364704, 'Latitude': 47.6187167384602, 'Degree Centrality': 3.0, 'Betweenness Centrality': 482278.0}"
7635.0,"{'Longitude': -122.335173164958, 'Latitude': 47.65317802403829, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1027982.0}"
7636.0,"{'Longitude': -122.2923678210832, 'Latitude': 47.56619917947705, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1889319.15238132}"
7638.0,"{'Longitude': -122.277087635108, 'Latitude': 47.5641537322297, 'Degree Centrality': 3.0, 'Betweenness Centrality': 707034.0}"
7639.0,"{'Longitude': -122.35071665261098, 'Latitude': 47.73918529369579, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7640.0,"{'Longitude': -122.37561723511, 'Latitude': 47.66794224749003, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7643.0,"{'Longitude': -122.312022042402, 'Latitude': 47.6205599110857, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1105738.1333333326}"
7644.0,"{'Longitude': -122.313975605382, 'Latitude': 47.5982053391756, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7645.0,"{'Longitude': -122.248533252037, 'Latitude': 47.4993223704972, 'Degree Centrality': 3.0, 'Betweenness Centrality': 321618.0}"
7646.0,"{'Longitude': -122.34677868661034, 'Latitude': 47.65895630838457, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7647.0,"{'Longitude': -122.27290017400831, 'Latitude': 47.65965352816047, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7649.0,"{'Longitude': -122.359146736207, 'Latitude': 47.6526288780423, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7651.0,"{'Longitude': -122.28216129865564, 'Latitude': 47.65494120044184, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7652.0,"{'Longitude': -122.258802156154, 'Latitude': 47.4955859110376, 'Degree Centrality': 3.0, 'Betweenness Centrality': 9028011.33333333}"
7654.0,"{'Longitude': -122.278455228729, 'Latitude': 47.5118608676329, 'Degree Centrality': 3.0, 'Betweenness Centrality': 193018.0}"
7655.0,"{'Longitude': -122.316241916114, 'Latitude': 47.6173489564463, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7656.0,"{'Longitude': -122.30298173413566, 'Latitude': 47.60263142832873, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7658.0,"{'Longitude': -122.278015876511, 'Latitude': 47.7045836293627, 'Degree Centrality': 4.0, 'Betweenness Centrality': 4239141.557509136}"
7659.0,"{'Longitude': -122.292504380779, 'Latitude': 47.7325223147029, 'Degree Centrality': 3.0, 'Betweenness Centrality': 193018.0}"
7660.0,"{'Longitude': -122.286373178811, 'Latitude': 47.5542050567377, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7661.0,"{'Longitude': -122.28623920665102, 'Latitude': 47.554205289180494, 'Degree Centrality': 3.0, 'Betweenness Centrality': 15055683.085714394}"
7662.0,"{'Longitude': -122.286282803276, 'Latitude': 47.5542052133941, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
7667.0,"{'Longitude': -122.313535905234, 'Latitude': 47.6359561657772, 'Degree Centrality': 3.0, 'Betweenness Centrality': 64354.0}"
7670.0,"{'Longitude': -122.3290341264674, 'Latitude': 47.719836200444526, 'Degree Centrality': 3.0, 'Betweenness Centrality': 21799384.66666674}"
7671.0,"{'Longitude': -122.35637797487, 'Latitude': 47.6667871647295, 'Degree Centrality': 3.0, 'Betweenness Centrality': 128694.0}"
7673.0,"{'Longitude': -122.325938028832, 'Latitude': 47.70977802709441, 'Degree Centrality': 3.0, 'Betweenness Centrality': 2850602.4086578726}"
