Node ID,Attributes
4955.0,"{'Longitude': 1272508.82200383, 'Latitude': 230868.075104445, 'Degree Centrality': 4.0, 'Betweenness Centrality': 193080.6640319401}"
4956.0,"{'Longitude': 1264523.45809166, 'Latitude': 271186.390793741, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1039148.926714178}"
4957.0,"{'Longitude': 1269381.74891263, 'Latitude': 245423.36657536, 'Degree Centrality': 4.0, 'Betweenness Centrality': 104356.75517346982}"
4958.0,"{'Longitude': 1252588.49507144, 'Latitude': 209137.604170203, 'Degree Centrality': 2.0, 'Betweenness Centrality': 1144.3579266246843}"
4959.0,"{'Longitude': 1252445.52028729, 'Latitude': 209101.84436217, 'Degree Centrality': 4.0, 'Betweenness Centrality': 65033.83438525425}"
4960.0,"{'Longitude': 1265521.25297268, 'Latitude': 241319.970539153, 'Degree Centrality': 4.0, 'Betweenness Centrality': 2097218.8163174125}"
4961.0,"{'Longitude': 1266300.14647748, 'Latitude': 241059.323754892, 'Degree Centrality': 4.0, 'Betweenness Centrality': 791019.3020777287}"
4962.0,"{'Longitude': 1281698.36793324, 'Latitude': 267116.363845572, 'Degree Centrality': 3.0, 'Betweenness Centrality': 207462.11939307005}"
4963.0,"{'Longitude': 1282248.37407781, 'Latitude': 267105.638469562, 'Degree Centrality': 4.0, 'Betweenness Centrality': 718847.0909214874}"
4964.0,"{'Longitude': 1274419.72600579, 'Latitude': 210434.692107528, 'Degree Centrality': 4.0, 'Betweenness Centrality': 756844.5765936129}"
4965.0,"{'Longitude': 1255954.02768289, 'Latitude': 199769.17209661, 'Degree Centrality': 2.0, 'Betweenness Centrality': 24843.28026964144}"
4966.0,"{'Longitude': 1255700.38973062, 'Latitude': 199775.17536062, 'Degree Centrality': 3.0, 'Betweenness Centrality': 13019.818609558642}"
4967.0,"{'Longitude': 1262792.21085788, 'Latitude': 195141.635771871, 'Degree Centrality': 4.0, 'Betweenness Centrality': 3522877.9054005374}"
4968.0,"{'Longitude': 1254758.46019365, 'Latitude': 242502.70442836, 'Degree Centrality': 4.0, 'Betweenness Centrality': 126959.86106215692}"
4969.0,"{'Longitude': 1254772.77481768, 'Latitude': 243162.505901039, 'Degree Centrality': 4.0, 'Betweenness Centrality': 62559.9363119392}"
4970.0,"{'Longitude': 1263122.68433022, 'Latitude': 172655.060964838, 'Degree Centrality': 3.0, 'Betweenness Centrality': 160207.44300833918}"
4971.0,"{'Longitude': 1268598.97943982, 'Latitude': 172623.779876813, 'Degree Centrality': 3.0, 'Betweenness Centrality': 6857188.351258008}"
4972.0,"{'Longitude': 1281536.39519708, 'Latitude': 211226.977932334, 'Degree Centrality': 4.0, 'Betweenness Centrality': 590582.9233042456}"
4973.0,"{'Longitude': 1289352.46253309, 'Latitude': 186638.440499157, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
4974.0,"{'Longitude': 1290057.3610938, 'Latitude': 186671.844979197, 'Degree Centrality': 3.0, 'Betweenness Centrality': 272712.1416400746}"
4975.0,"{'Longitude': 1274227.72344559, 'Latitude': 256033.019898221, 'Degree Centrality': 4.0, 'Betweenness Centrality': 101707.08001625858}"
4976.0,"{'Longitude': 1274894.07019827, 'Latitude': 256014.666234195, 'Degree Centrality': 4.0, 'Betweenness Centrality': 177092.0942164252}"
4977.0,"{'Longitude': 1282377.28684594, 'Latitude': 233100.677602738, 'Degree Centrality': 3.0, 'Betweenness Centrality': 94670.0745858464}"
4978.0,"{'Longitude': 1271640.73649894, 'Latitude': 262893.522561252, 'Degree Centrality': 3.0, 'Betweenness Centrality': 89399.90538178664}"
4979.0,"{'Longitude': 1271943.46027525, 'Latitude': 262884.932993233, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
4980.0,"{'Longitude': 1279832.80082734, 'Latitude': 200877.203713745, 'Degree Centrality': 4.0, 'Betweenness Centrality': 119592.19306765408}"
4981.0,"{'Longitude': 1280400.1287639102, 'Latitude': 200866.10694572303, 'Degree Centrality': 6.0, 'Betweenness Centrality': 352976.92434265924}"
4982.0,"{'Longitude': 1259525.59402254, 'Latitude': 197841.697598636, 'Degree Centrality': 4.0, 'Betweenness Centrality': 12276749.4392646}"
4983.0,"{'Longitude': 1259187.86672619, 'Latitude': 197849.629374638, 'Degree Centrality': 4.0, 'Betweenness Centrality': 402684.4248975465}"
4984.0,"{'Longitude': 1262669.28855376, 'Latitude': 257667.392955899, 'Degree Centrality': 4.0, 'Betweenness Centrality': 173976.2840350429}"
4985.0,"{'Longitude': 1262337.88765742, 'Latitude': 257674.228859901, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1131342.5127240792}"
4986.0,"{'Longitude': 1280910.82719643, 'Latitude': 259161.841725424, 'Degree Centrality': 3.0, 'Betweenness Centrality': 133218.13957846645}"
4987.0,"{'Longitude': 1281580.69266912, 'Latitude': 259145.436221406, 'Degree Centrality': 4.0, 'Betweenness Centrality': 287276.72313650645}"
4988.0,"{'Longitude': 1256971.28451592, 'Latitude': 238592.099368364, 'Degree Centrality': 4.0, 'Betweenness Centrality': 198361.18557933}"
4989.0,"{'Longitude': 1256643.33699559, 'Latitude': 238598.055080369, 'Degree Centrality': 4.0, 'Betweenness Centrality': 212417.07392713928}"
4990.0,"{'Longitude': 1266420.8669896, 'Latitude': 248718.629682735, 'Degree Centrality': 4.0, 'Betweenness Centrality': 3305564.214378952}"
4991.0,"{'Longitude': 1274195.66738155, 'Latitude': 251131.14354120204, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1200658.805440256}"
4992.0,"{'Longitude': 1274849.84159023, 'Latitude': 251108.876853183, 'Degree Centrality': 4.0, 'Betweenness Centrality': 871064.5526612678}"
4993.0,"{'Longitude': 1277097.18258452, 'Latitude': 215137.139728338, 'Degree Centrality': 3.0, 'Betweenness Centrality': 90740.95565002324}"
4994.0,"{'Longitude': 1277102.81381653, 'Latitude': 215040.31809625, 'Degree Centrality': 3.0, 'Betweenness Centrality': 40514.00715368384}"
4995.0,"{'Longitude': 1265585.53566074, 'Latitude': 254809.880568966, 'Degree Centrality': 4.0, 'Betweenness Centrality': 174688.40715153882}"
4996.0,"{'Longitude': 1266815.67262201, 'Latitude': 248968.779442981, 'Degree Centrality': 3.0, 'Betweenness Centrality': 7243.34618459477}"
4997.0,"{'Longitude': 1267147.23268634, 'Latitude': 248960.608178973, 'Degree Centrality': 4.0, 'Betweenness Centrality': 159537.6514977103}"
4998.0,"{'Longitude': 1280433.84716395, 'Latitude': 222588.462103978, 'Degree Centrality': 4.0, 'Betweenness Centrality': 239359.1081903349}"
4999.0,"{'Longitude': 1285815.97651346, 'Latitude': 248488.662578493, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1037517.8014280648}"
5000.0,"{'Longitude': 1286415.68723407, 'Latitude': 255235.828537405, 'Degree Centrality': 3.0, 'Betweenness Centrality': 46596.333333333336}"
5001.0,"{'Longitude': 1286257.34176192, 'Latitude': 255719.2262339, 'Degree Centrality': 2.0, 'Betweenness Centrality': 37265.7333333242}"
5002.0,"{'Longitude': 1284953.27974458, 'Latitude': 255501.57573767, 'Degree Centrality': 3.0, 'Betweenness Centrality': 327538.9333332366}"
5003.0,"{'Longitude': 1285298.03494492, 'Latitude': 255799.99800998, 'Degree Centrality': 4.0, 'Betweenness Centrality': 802363.4758666513}"
5004.0,"{'Longitude': 1279041.34668252, 'Latitude': 228734.891742274, 'Degree Centrality': 4.0, 'Betweenness Centrality': 126791.92377796544}"
5005.0,"{'Longitude': 1277626.20415308, 'Latitude': 264554.076034948, 'Degree Centrality': 4.0, 'Betweenness Centrality': 265985.9794141912}"
5006.0,"{'Longitude': 1277627.69106507, 'Latitude': 265215.293507621, 'Degree Centrality': 3.0, 'Betweenness Centrality': 113031.50216006824}"
5007.0,"{'Longitude': 1272674.384372, 'Latitude': 276654.377615333, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5008.0,"{'Longitude': 1293713.57095355, 'Latitude': 182596.935151026, 'Degree Centrality': 4.0, 'Betweenness Centrality': 3204671.6709493184}"
5009.0,"{'Longitude': 1286586.06752224, 'Latitude': 177266.790633559, 'Degree Centrality': 3.0, 'Betweenness Centrality': 16035.069098057234}"
5010.0,"{'Longitude': 1272537.87480386, 'Latitude': 193480.117754161, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5011.0,"{'Longitude': 1265921.81386909, 'Latitude': 197070.323197842, 'Degree Centrality': 4.0, 'Betweenness Centrality': 183258.18687403644}"
5012.0,"{'Longitude': 1265607.27447677, 'Latitude': 197079.938941851, 'Degree Centrality': 4.0, 'Betweenness Centrality': 9768854.79891424}"
5013.0,"{'Longitude': 1277939.32037739, 'Latitude': 219790.876181111, 'Degree Centrality': 4.0, 'Betweenness Centrality': 9138792.709564071}"
5014.0,"{'Longitude': 1287041.30541071, 'Latitude': 251775.183605865, 'Degree Centrality': 3.0, 'Betweenness Centrality': 279283.4171428658}"
5015.0,"{'Longitude': 1276513.32978393, 'Latitude': 227920.871389434, 'Degree Centrality': 4.0, 'Betweenness Centrality': 57811.70054172693}"
5016.0,"{'Longitude': 1272439.28670776, 'Latitude': 209867.075146943, 'Degree Centrality': 3.0, 'Betweenness Centrality': 88473.78206242471}"
5017.0,"{'Longitude': 1272725.79698005, 'Latitude': 209680.974474758, 'Degree Centrality': 3.0, 'Betweenness Centrality': 14615.45381826014}"
5018.0,"{'Longitude': 1271324.00907461, 'Latitude': 248308.666226313, 'Degree Centrality': 3.0, 'Betweenness Centrality': 14281.651992022058}"
5019.0,"{'Longitude': 1277095.34104852, 'Latitude': 213541.058638707, 'Degree Centrality': 3.0, 'Betweenness Centrality': 55636.96209851514}"
5020.0,"{'Longitude': 1264029.77764314, 'Latitude': 209746.713802829, 'Degree Centrality': 3.0, 'Betweenness Centrality': 54665.678374669245}"
5021.0,"{'Longitude': 1263769.78961088, 'Latitude': 209749.309002832, 'Degree Centrality': 3.0, 'Betweenness Centrality': 109336.56817157114}"
5022.0,"{'Longitude': 1260918.43607196, 'Latitude': 211432.959180549, 'Degree Centrality': 3.0, 'Betweenness Centrality': 125337.62486603216}"
5023.0,"{'Longitude': 1260754.4495118, 'Latitude': 211434.76686056, 'Degree Centrality': 3.0, 'Betweenness Centrality': 55768.92755516229}"
5024.0,"{'Longitude': 1263823.26263493, 'Latitude': 196432.762749195, 'Degree Centrality': 4.0, 'Betweenness Centrality': 266016.5908976204}"
5025.0,"{'Longitude': 1263808.33316292, 'Latitude': 195779.029500514, 'Degree Centrality': 4.0, 'Betweenness Centrality': 5447968.108939396}"
5026.0,"{'Longitude': 1275960.64645536, 'Latitude': 262621.228800967, 'Degree Centrality': 4.0, 'Betweenness Centrality': 233416.18595809143}"
5027.0,"{'Longitude': 1267973.50238319, 'Latitude': 230563.677792147, 'Degree Centrality': 4.0, 'Betweenness Centrality': 229916.80705691187}"
5028.0,"{'Longitude': 1268294.84459151, 'Latitude': 230555.517344132, 'Degree Centrality': 4.0, 'Betweenness Centrality': 908320.005159629}"
5029.0,"{'Longitude': 1287950.93683565, 'Latitude': 192755.26719342204, 'Degree Centrality': 3.0, 'Betweenness Centrality': 120062.46630599607}"
5030.0,"{'Longitude': 1270884.41515417, 'Latitude': 201987.508226871, 'Degree Centrality': 4.0, 'Betweenness Centrality': 120176.53923286748}"
5031.0,"{'Longitude': 1270858.69048214, 'Latitude': 201925.88173081, 'Degree Centrality': 3.0, 'Betweenness Centrality': 65338.78542554445}"
5032.0,"{'Longitude': 1261800.80733687, 'Latitude': 239066.992104843, 'Degree Centrality': 4.0, 'Betweenness Centrality': 173683.3938248606}"
5033.0,"{'Longitude': 1261810.46090488, 'Latitude': 239367.128361151, 'Degree Centrality': 4.0, 'Betweenness Centrality': 199712.42390104383}"
5034.0,"{'Longitude': 1265758.94474892, 'Latitude': 228731.106974259, 'Degree Centrality': 4.0, 'Betweenness Centrality': 29492993.481810324}"
5035.0,"{'Longitude': 1280992.54354852, 'Latitude': 169221.635105327, 'Degree Centrality': 3.0, 'Betweenness Centrality': 44060.80311347553}"
5036.0,"{'Longitude': 1280977.1807325, 'Latitude': 168581.952352673, 'Degree Centrality': 4.0, 'Betweenness Centrality': 55997.21354357945}"
5037.0,"{'Longitude': 1268072.62155129, 'Latitude': 178823.497771159, 'Degree Centrality': 4.0, 'Betweenness Centrality': 239371.2276759839}"
5038.0,"{'Longitude': 1267408.01758261, 'Latitude': 178617.731818944, 'Degree Centrality': 4.0, 'Betweenness Centrality': 127363.4419607174}"
5039.0,"{'Longitude': 1265302.67434846, 'Latitude': 186680.716659203, 'Degree Centrality': 2.0, 'Betweenness Centrality': 9239.694140537003}"
5040.0,"{'Longitude': 1264938.89425208, 'Latitude': 186678.274099201, 'Degree Centrality': 3.0, 'Betweenness Centrality': 6968.258382828638}"
5041.0,"{'Longitude': 1265621.99198078, 'Latitude': 171359.234851509, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1171592.0912695357}"
5042.0,"{'Longitude': 1277123.41580056, 'Latitude': 278850.016913593, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5043.0,"{'Longitude': 1277122.30885656, 'Latitude': 279145.291601881, 'Degree Centrality': 3.0, 'Betweenness Centrality': 261452.29735907176}"
5044.0,"{'Longitude': 1281039.07596457, 'Latitude': 286554.575961471, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5045.0,"{'Longitude': 1281440.25068498, 'Latitude': 286591.824921519, 'Degree Centrality': 4.0, 'Betweenness Centrality': 114525.4184387484}"
5046.0,"{'Longitude': 1283575.31167917, 'Latitude': 281895.583636701, 'Degree Centrality': 3.0, 'Betweenness Centrality': 279502.0}"
5047.0,"{'Longitude': 1283624.36313522, 'Latitude': 282085.482900903, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5048.0,"{'Longitude': 1275539.63058293, 'Latitude': 273629.95386824, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5049.0,"{'Longitude': 1277307.98693675, 'Latitude': 247337.713137314, 'Degree Centrality': 4.0, 'Betweenness Centrality': 112644.07384992648}"
5050.0,"{'Longitude': 1277468.0191289, 'Latitude': 247334.35025730697, 'Degree Centrality': 3.0, 'Betweenness Centrality': 103894.63506965277}"
5051.0,"{'Longitude': 1259178.87786219, 'Latitude': 216622.210257858, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5052.0,"{'Longitude': 1258944.48758994, 'Latitude': 216316.46318554896, 'Degree Centrality': 5.0, 'Betweenness Centrality': 207105.740447658}"
5053.0,"{'Longitude': 1259465.12471047, 'Latitude': 253041.151223153, 'Degree Centrality': 4.0, 'Betweenness Centrality': 189282.76473069945}"
5054.0,"{'Longitude': 1259476.87235849, 'Latitude': 253706.380151838, 'Degree Centrality': 4.0, 'Betweenness Centrality': 246601.5208123961}"
5055.0,"{'Longitude': 1268608.56343985, 'Latitude': 212910.03131006696, 'Degree Centrality': 3.0, 'Betweenness Centrality': 142815.13456576935}"
5056.0,"{'Longitude': 1268659.93470389, 'Latitude': 212905.788238063, 'Degree Centrality': 4.0, 'Betweenness Centrality': 84941.08411008603}"
5057.0,"{'Longitude': 1266700.37694189, 'Latitude': 245479.353967413, 'Degree Centrality': 4.0, 'Betweenness Centrality': 207661.77881624823}"
5058.0,"{'Longitude': 1267057.78174224, 'Latitude': 245471.454063401, 'Degree Centrality': 4.0, 'Betweenness Centrality': 74919.81555642122}"
5059.0,"{'Longitude': 1284214.20774382, 'Latitude': 259891.30316616604, 'Degree Centrality': 3.0, 'Betweenness Centrality': 226007.7630020212}"
5060.0,"{'Longitude': 1284220.73235182, 'Latitude': 260384.490814671, 'Degree Centrality': 2.0, 'Betweenness Centrality': 46592.0}"
5061.0,"{'Longitude': 1259682.8184707, 'Latitude': 250144.771508187, 'Degree Centrality': 4.0, 'Betweenness Centrality': 2829711.775960694}"
5062.0,"{'Longitude': 1260889.44503194, 'Latitude': 210573.875915676, 'Degree Centrality': 3.0, 'Betweenness Centrality': 51096.57851686731}"
5063.0,"{'Longitude': 1260881.38691993, 'Latitude': 210310.001419395, 'Degree Centrality': 3.0, 'Betweenness Centrality': 2476.31653353411}"
5064.0,"{'Longitude': 1270283.99147356, 'Latitude': 258805.379197061, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1767582.7025605775}"
5065.0,"{'Longitude': 1276217.66533563, 'Latitude': 201975.877314866, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5066.0,"{'Longitude': 1256354.85891528, 'Latitude': 213863.91067104, 'Degree Centrality': 4.0, 'Betweenness Centrality': 131288.99832870602}"
5067.0,"{'Longitude': 1268949.18936019, 'Latitude': 230965.291808546, 'Degree Centrality': 4.0, 'Betweenness Centrality': 663479.1323009452}"
5068.0,"{'Longitude': 1260956.09316, 'Latitude': 248521.012274534, 'Degree Centrality': 4.0, 'Betweenness Centrality': 294952.60584657977}"
5069.0,"{'Longitude': 1266895.59998208, 'Latitude': 253725.957879856, 'Degree Centrality': 4.0, 'Betweenness Centrality': 327253.20842013217}"
5070.0,"{'Longitude': 1266899.64196609, 'Latitude': 253991.286136135, 'Degree Centrality': 4.0, 'Betweenness Centrality': 165342.76409770022}"
5071.0,"{'Longitude': 1282159.07698971, 'Latitude': 227787.709277302, 'Degree Centrality': 4.0, 'Betweenness Centrality': 163756.31489821436}"
5072.0,"{'Longitude': 1282175.40012573, 'Latitude': 228248.128925771, 'Degree Centrality': 3.0, 'Betweenness Centrality': 119797.36108206828}"
5073.0,"{'Longitude': 1255667.66838659, 'Latitude': 212569.987085715, 'Degree Centrality': 4.0, 'Betweenness Centrality': 492641.9096645436}"
5074.0,"{'Longitude': 1255650.78813057, 'Latitude': 211911.664205045, 'Degree Centrality': 4.0, 'Betweenness Centrality': 567377.1638652524}"
5075.0,"{'Longitude': 1254735.56752163, 'Latitude': 241513.02199535104, 'Degree Centrality': 3.0, 'Betweenness Centrality': 53621.12515975234}"
5076.0,"{'Longitude': 1268943.52241617, 'Latitude': 243659.88618955, 'Degree Centrality': 4.0, 'Betweenness Centrality': 90592.2474784682}"
5077.0,"{'Longitude': 1279846.40709935, 'Latitude': 254558.325304717, 'Degree Centrality': 4.0, 'Betweenness Centrality': 3176188.836276762}"
5078.0,"{'Longitude': 1279855.58489135, 'Latitude': 254910.95813706503, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1987405.724142174}"
5079.0,"{'Longitude': 1281746.02335729, 'Latitude': 276816.2489755, 'Degree Centrality': 3.0, 'Betweenness Centrality': 50493.278314050105}"
5080.0,"{'Longitude': 1264675.53489181, 'Latitude': 175265.32771951, 'Degree Centrality': 4.0, 'Betweenness Centrality': 331734.27985329553}"
5081.0,"{'Longitude': 1251757.64598258, 'Latitude': 237548.401639298, 'Degree Centrality': 4.0, 'Betweenness Centrality': 57473.62076728034}"
5082.0,"{'Longitude': 1251642.22729446, 'Latitude': 237441.320487186, 'Degree Centrality': 4.0, 'Betweenness Centrality': 197681.0267396532}"
5083.0,"{'Longitude': 1271097.15096238, 'Latitude': 225743.010267198, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1622186.3615854443}"
5084.0,"{'Longitude': 1282171.64223772, 'Latitude': 251882.444533974, 'Degree Centrality': 3.0, 'Betweenness Centrality': 114265.12887980808}"
5085.0,"{'Longitude': 1275760.03077516, 'Latitude': 244179.148590088, 'Degree Centrality': 4.0, 'Betweenness Centrality': 934219.1068373808}"
5086.0,"{'Longitude': 1276039.79397544, 'Latitude': 244168.792302072, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1007775.0084465595}"
5087.0,"{'Longitude': 1262504.97424959, 'Latitude': 197113.58783789, 'Degree Centrality': 2.0, 'Betweenness Centrality': 43256.15427745606}"
5088.0,"{'Longitude': 1278178.17650564, 'Latitude': 250636.382708699, 'Degree Centrality': 4.0, 'Betweenness Centrality': 377863.3432709625}"
5089.0,"{'Longitude': 1278179.88940164, 'Latitude': 251289.050677359, 'Degree Centrality': 4.0, 'Betweenness Centrality': 301023.8854134281}"
5090.0,"{'Longitude': 1265050.3247802, 'Latitude': 263743.498562112, 'Degree Centrality': 3.0, 'Betweenness Centrality': 51380.11128085617}"
5091.0,"{'Longitude': 1264720.37009186, 'Latitude': 263751.677378118, 'Degree Centrality': 3.0, 'Betweenness Centrality': 46734.67745109173}"
5092.0,"{'Longitude': 1261613.03082468, 'Latitude': 255016.820473179, 'Degree Centrality': 4.0, 'Betweenness Centrality': 716887.8505089923}"
5093.0,"{'Longitude': 1261289.02884035, 'Latitude': 255021.93925719, 'Degree Centrality': 4.0, 'Betweenness Centrality': 867899.5778875677}"
5094.0,"{'Longitude': 1278681.32447416, 'Latitude': 249218.68965123605, 'Degree Centrality': 3.0, 'Betweenness Centrality': 93182.0}"
5095.0,"{'Longitude': 1278830.14700231, 'Latitude': 249215.949875236, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5096.0,"{'Longitude': 1265304.34039645, 'Latitude': 270842.878089383, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1239723.7822419638}"
5097.0,"{'Longitude': 1265836.768429, 'Latitude': 270830.289161369, 'Degree Centrality': 4.0, 'Betweenness Centrality': 910517.1464997432}"
5098.0,"{'Longitude': 1262868.68445796, 'Latitude': 250989.53784506, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1150576.4416560289}"
5099.0,"{'Longitude': 1262729.87767382, 'Latitude': 250986.177973047, 'Degree Centrality': 4.0, 'Betweenness Centrality': 44648.41984656292}"
5100.0,"{'Longitude': 1264044.19031517, 'Latitude': 245280.401967213, 'Degree Centrality': 3.0, 'Betweenness Centrality': 249653.44888067644}"
5101.0,"{'Longitude': 1263252.25719436, 'Latitude': 245298.150255233, 'Degree Centrality': 4.0, 'Betweenness Centrality': 277469.63130023325}"
5102.0,"{'Longitude': 1261845.95882492, 'Latitude': 236412.144742131, 'Degree Centrality': 4.0, 'Betweenness Centrality': 470136.1036572057}"
5103.0,"{'Longitude': 1271240.76715453, 'Latitude': 243137.369197011, 'Degree Centrality': 4.0, 'Betweenness Centrality': 139561.0921379266}"
5104.0,"{'Longitude': 1271254.01419455, 'Latitude': 243593.330541477, 'Degree Centrality': 4.0, 'Betweenness Centrality': 101710.37482585316}"
5105.0,"{'Longitude': 1269673.81291293, 'Latitude': 264779.740227178, 'Degree Centrality': 4.0, 'Betweenness Centrality': 64591.43135524226}"
5106.0,"{'Longitude': 1263269.80247436, 'Latitude': 246097.25041604, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1667808.3371663024}"
5107.0,"{'Longitude': 1288234.65805194, 'Latitude': 187883.201460436, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1947277.3595500577}"
5108.0,"{'Longitude': 1280379.67173989, 'Latitude': 271725.246730283, 'Degree Centrality': 3.0, 'Betweenness Centrality': 546578.9116333865}"
5109.0,"{'Longitude': 1280723.66028425, 'Latitude': 271721.333642289, 'Degree Centrality': 4.0, 'Betweenness Centrality': 513612.6937254349}"
5110.0,"{'Longitude': 1271097.15589039, 'Latitude': 278221.657936946, 'Degree Centrality': 3.0, 'Betweenness Centrality': 2247104.339027149}"
5111.0,"{'Longitude': 1271587.37899488, 'Latitude': 278204.954192922, 'Degree Centrality': 4.0, 'Betweenness Centrality': 93585.7791140748}"
5112.0,"{'Longitude': 1258525.60918951, 'Latitude': 285985.854360893, 'Degree Centrality': 2.0, 'Betweenness Centrality': 15833.701348571787}"
5113.0,"{'Longitude': 1258116.5683571, 'Latitude': 286001.597720906, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1872.9944074359405}"
5114.0,"{'Longitude': 1268788.45739202, 'Latitude': 252707.176822811, 'Degree Centrality': 4.0, 'Betweenness Centrality': 30105.136856227145}"
5115.0,"{'Longitude': 1269068.9191523, 'Latitude': 253047.90744715897, 'Degree Centrality': 3.0, 'Betweenness Centrality': 33871.06862596652}"
5116.0,"{'Longitude': 1282200.48966175, 'Latitude': 256202.933562398, 'Degree Centrality': 4.0, 'Betweenness Centrality': 91087.88632597293}"
5117.0,"{'Longitude': 1275502.8836389, 'Latitude': 216728.718929976, 'Degree Centrality': 4.0, 'Betweenness Centrality': 20197.91927513007}"
5118.0,"{'Longitude': 1275667.08114307, 'Latitude': 216724.452497974, 'Degree Centrality': 2.0, 'Betweenness Centrality': 6729.399259313098}"
5119.0,"{'Longitude': 1278233.46348169, 'Latitude': 212495.593485638, 'Degree Centrality': 4.0, 'Betweenness Centrality': 313555.7566964383}"
5120.0,"{'Longitude': 1278251.62124172, 'Latitude': 212144.745805278, 'Degree Centrality': 2.0, 'Betweenness Centrality': 46592.0}"
5121.0,"{'Longitude': 1258948.15722194, 'Latitude': 201188.90649806, 'Degree Centrality': 4.0, 'Betweenness Centrality': 757197.7245701764}"
5122.0,"{'Longitude': 1258616.44266161, 'Latitude': 201200.98221007, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1487185.5093095973}"
5123.0,"{'Longitude': 1257930.56182891, 'Latitude': 211175.106316283, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1319244.6133715638}"
5124.0,"{'Longitude': 1273209.42891654, 'Latitude': 253160.309751272, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5125.0,"{'Longitude': 1284182.20415978, 'Latitude': 257472.0419157, 'Degree Centrality': 3.0, 'Betweenness Centrality': 1337451.621381445}"
5126.0,"{'Longitude': 1261330.02551238, 'Latitude': 257033.77605924, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1025902.2934921068}"
5127.0,"{'Longitude': 1260997.83293605, 'Latitude': 257040.055931255, 'Degree Centrality': 4.0, 'Betweenness Centrality': 725652.619323698}"
5128.0,"{'Longitude': 1249026.11573979, 'Latitude': 213823.899919003, 'Degree Centrality': 2.0, 'Betweenness Centrality': 2347869.8124792185}"
5129.0,"{'Longitude': 1264425.32209155, 'Latitude': 242860.54686074, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1685019.318439794}"
5130.0,"{'Longitude': 1272301.48945962, 'Latitude': 244814.983918726, 'Degree Centrality': 4.0, 'Betweenness Centrality': 208448.43270550112}"
5131.0,"{'Longitude': 1272314.83128363, 'Latitude': 245270.449903205, 'Degree Centrality': 3.0, 'Betweenness Centrality': 15077.183992405582}"
5132.0,"{'Longitude': 1254766.24464166, 'Latitude': 257782.806396008, 'Degree Centrality': 3.0, 'Betweenness Centrality': 6222.475586454889}"
5133.0,"{'Longitude': 1254778.18691367, 'Latitude': 258172.494588405, 'Degree Centrality': 3.0, 'Betweenness Centrality': 3511467.5581278745}"
5134.0,"{'Longitude': 1268251.41188747, 'Latitude': 245705.288879648, 'Degree Centrality': 4.0, 'Betweenness Centrality': 58654.31704661852}"
5135.0,"{'Longitude': 1255612.86237054, 'Latitude': 236149.557989866, 'Degree Centrality': 4.0, 'Betweenness Centrality': 10937.121976580043}"
5136.0,"{'Longitude': 1293774.05671361, 'Latitude': 187532.291380078, 'Degree Centrality': 4.0, 'Betweenness Centrality': 28009.50674909286}"
5137.0,"{'Longitude': 1279041.05996253, 'Latitude': 269136.590151638, 'Degree Centrality': 4.0, 'Betweenness Centrality': 1304846.2212687838}"
5138.0,"{'Longitude': 1264900.31658804, 'Latitude': 279981.788242742, 'Degree Centrality': 1.0, 'Betweenness Centrality': 0.0}"
5139.0,"{'Longitude': 1270454.76414573, 'Latitude': 283692.48066254, 'Degree Centrality': 3.0, 'Betweenness Centrality': 16480.68665006022}"
5140.0,"{'Longitude': 1270464.87300974, 'Latitude': 284686.665303558, 'Degree Centrality': 4.0, 'Betweenness Centrality': 246961.58370026876}"
5141.0,"{'Longitude': 1274968.48146234, 'Latitude': 286900.243609831, 'Degree Centrality': 2.0, 'Betweenness Centrality': 69640.63428571426}"
